TimeMS,Acc,qDot
0.0,8.281048306174878,-0.3654077677251887
0.001,8.286179350634372,703.8920603119847
0.002,8.291313508282734,704.1011250406395
0.003,8.296450780926065,704.3102434400575
0.004,8.301591170371458,704.5194155159553
0.005,8.306734678426938,704.728641274041
0.006,8.311881306901443,704.9379207200138
0.007,8.31703105760489,705.1472538595656
0.008,8.322183932348146,705.3566406983808
0.009,8.327339932942982,705.566081242134
0.01,8.332499061202153,705.7755754964929
0.011,8.337661318939357,705.9851234671177
0.012,8.342826707969209,706.1947251596583
0.013,8.347995230107315,706.4043805797593
0.014,8.353166887170179,706.6140897330544
0.015,8.358341680975284,706.8238526251704
0.016,8.363519613341076,707.0336692617274
0.017,8.368700686086894,707.2435396483341
0.018,8.37388490103308,707.4534637905939
0.019,8.379072260000914,707.6634416941012
0.02,8.384262764812584,707.8734733644401
0.021,8.389456417291283,708.0835588071894
0.022,8.394653219261134,708.2936980279193
0.023,8.399853172547184,708.5038910321894
0.024,8.405056278975483,708.7141378255541
0.025,8.410262540372965,708.9244384135565
0.026,8.41547195856758,709.134792801734
0.027,8.420684535388206,709.3452009956147
0.028,8.425900272664643,709.5556630007177
0.029,8.431119172227692,709.7661788225552
0.03,8.436341235909092,709.9767484666304
0.031,8.441566465541504,710.1873719384375
0.032,8.446794862958578,710.3980492434632
0.033,8.452026429994923,710.6087803871865
0.034,8.45726116848606,710.8195653750756
0.035,8.462499080268513,711.0304042125937
0.036,8.467740167179715,711.2412969051924
0.037,8.472984431058093,711.4522434583166
0.038,8.478231873743027,711.6632438774037
0.039,8.483482497074817,711.8742981678799
0.04,8.488736302894752,712.0854063351653
0.041,8.493993293045092,712.2965683846717
0.042,8.499253469368991,712.5077843217999
0.043,8.50451683371064,712.7190541519458
0.044,8.509783387915116,712.930377880493
0.045,8.515053133828502,713.1417555128195
0.046,8.520326073297838,713.3531870542945
0.047,8.525602208171083,713.5646725102771
0.048,8.530881540297194,713.7762118861192
0.049,8.536164071526093,713.9878051871644
0.05,8.541449803708614,714.1994524187464
0.051,8.546738738696597,714.4111535861914
0.052,8.552030878342842,714.6229086948174
0.053,8.557326224501068,714.8347177499322
0.054,8.56262477902601,715.046580756837
0.055,8.567926543773307,715.2584977208223
0.056,8.573231520599611,715.470468647172
0.057,8.578539711362529,715.682493541161
0.058,8.583851117920592,715.894572408054
0.059,8.589165742133334,716.1067052531085
0.06,8.59448358586125,716.318892081574
0.061,8.599804650965762,716.531132898689
0.062,8.605128939309294,716.7434277096849
0.063,8.610456452755248,716.9557765197852
0.064,8.615787193167924,717.1681793342024
0.065,8.621121162412665,717.3806361581427
0.066,8.626458362355715,717.5931469968016
0.067,8.631798794864325,717.805711855367
0.068,8.63714246180672,718.0183307390186
0.069,8.64248936505204,718.2310036529254
0.07,8.647839506470438,718.4437306022496
0.071,8.65319288793304,718.6565115921442
0.072,8.658549511311884,718.8693466277513
0.073,8.663909378480032,719.0822357142074
0.074,8.669272491311514,719.2951788566392
0.075,8.674638851681276,719.5081760601629
0.076,8.6800084614653,719.7212273298882
0.077,8.685381322540474,719.9343326709138
0.078,8.690757436784699,720.1474920883309
0.079,8.696136806076852,720.3607055872224
0.08,8.701519432296735,720.5739731726601
0.081,8.706905317325162,720.7872948497092
0.082,8.712294463043921,721.0006706234254
0.083,8.717686871335726,721.2141004988541
0.084,8.723082544084312,721.4275844810335
0.085,8.728481483174374,721.6411225749929
