TimeMS,Acc,qDot
0.0,8.281048306174878,-0.3654077677251887
0.001,8.287227040524318,703.9365583402476
0.002,8.292886053197174,704.1678912617365
0.003,8.298548857314175,704.3992909279094
0.004,8.304215455315033,704.630757348265
0.005,8.309885849640905,704.8622905322927
0.006,8.315560042734365,705.0938904894723
0.007,8.321764081736092,705.3478512018414
0.008,8.327446232150615,705.579591202455
0.009,8.333132188895876,705.8113980055624
0.01,8.338821954420318,706.0432716206005
0.011,8.34451553117382,706.2752120569985
0.012,8.350212921607698,706.5072193241731
0.013,8.355914128174698,706.7392934315328
0.014,8.362147750803512,706.9937803840285
0.015,8.367856951097254,707.225994677466
0.016,8.37356997511877,707.458275840209
0.017,8.379286825326693,707.6906238816237
0.018,8.385007504181095,707.9230388110651
0.019,8.390732014143483,708.1555206378795
0.02,8.396460357676803,708.3880693714017
0.021,8.402723699652432,708.6430831461245
0.022,8.40846007347003,708.8757722073173
0.023,8.41420028848482,709.1085282041148
0.024,8.419944347165657,709.3413511458107
0.025,8.425692251982841,709.5742410416876
0.026,8.431444005408096,709.8071979010177
0.027,8.437199609914643,710.0402217330642
0.028,8.443492807526688,710.2957629085957
0.029,8.44925647902735,710.5289272088412
0.03,8.455024009267238,710.7621585104732
0.031,8.460795400725448,710.9954568227107
0.032,8.466570655882563,711.2288221547639
0.033,8.472349777220572,711.462254515831
0.034,8.478132767222927,711.6957539151001
0.035,8.484455957332756,711.951823066461
0.036,8.490247051191878,712.1854630733824
0.037,8.49604202140512,712.4191701469482
0.038,8.501840870461862,712.6529442963035
0.039,8.507643600852946,712.8867855305824
0.04,8.513450215070675,713.1206938589095
0.041,8.519260715608793,713.3546692903977
0.042,8.525614035651389,713.6112669890064
0.043,8.531432677062245,713.845383166514
0.044,8.537255212515163,714.0795664753934
0.045,8.543081644509845,714.313816924715
0.046,8.548911975547462,714.5481345235373
0.047,8.554746208130636,714.7825192809097
0.048,8.56058434476345,715.0169712058698
0.049,8.566967932749309,715.2740980195025
0.05,8.572814247424606,715.5086908277493
0.051,8.578664473903215,715.7433508315605
0.052,8.584518614695188,715.9780780399301
0.053,8.590376672312054,716.2128724618415
0.054,8.596238649266787,716.4477341062664
0.055,8.602104548073845,716.6826629821663
0.056,8.608518542590806,716.9403194749136
0.057,8.614392656764357,717.175389370257
0.058,8.620270700575997,717.4105265248156
0.059,8.62615267654617,717.645730947507
0.06,8.63203858719678,717.8810026472371
0.061,8.637928435051208,718.1163416329014
0.062,8.643822222634293,718.3517479133836
0.063,8.6502667628494,718.6099346456068
0.064,8.656168803277744,718.8454820805656
0.065,8.662074791252719,719.0810968378436
0.066,8.667984729305179,719.3167789262808
0.067,8.673898619967456,719.5525283547048
0.068,8.679816465773328,719.7883451319327
0.069,8.6857382692581,720.0242292667718
0.07,8.692213494919507,720.2829467950643
0.071,8.698143588883536,720.518972218277
0.072,8.704077648376728,720.7550650263601
0.073,8.710015675940367,720.9912252280737
0.074,8.715957674117265,721.2274528321688
0.075,8.72190364545166,721.4637478473833
0.076,8.72785359248928,721.7001102824444
0.077,8.734359643928045,721.9593591595834
0.078,8.740317919234643,722.1958630157671
0.079,8.746280178127137,722.4324343188126
0.08,8.752246423157333,722.6690730774025
0.081,8.758216656878481,722.905779300206
0.082,8.764190881845325,723.1425529958819
0.083,8.770169100614083,723.3793941730779
0.084,8.776706118746079,723.6391749479851
0.085,8.78269270372974,723.8761576778924
0.086,8.788683290430503,724.1132079160891
0.087,8.794677881410662,724.3503256711758
0.088,8.800676479233989,724.5875109517422
0.089,8.806679086465747,724.8247637663668
0.09,8.81268570567269,725.0620841236163
0.091,8.819253832000491,725.3223973413142
0.092,8.825268855524948,725.5598593816906
0.093,8.831287898972375,725.7973889912122
0.094,8.837310964915607,726.0349861783981
0.095,8.843338055928967,726.2726509517573
0.096,8.849369174588274,726.5103833197868
0.097,8.855404323470825,726.7481832909712
0.098,8.862003700085538,727.0090294925383
0.099,8.868047291545393,727.24697127608
0.1,8.874094921208988,727.4849806890447
0.101,8.880146591659733,727.7230577398708
0.102,8.88620230548253,727.9612024369843
0.103,8.89226206526378,728.1994147887997
0.104,8.898325873591379,728.4376948037202
0.105,8.904956643174508,728.6990745262469
0.106,8.911028932496848,728.9374964815562
0.107,8.917105278378829,729.1759861259836
0.108,8.923185683414468,729.4145434678844
0.109,8.929270150199287,729.6531685156016
0.11,8.935358681330293,729.8918612774672
0.111,8.941451279405989,730.1306217618001
0.112,8.947547947026417,730.3694499769094
0.113,8.954214710669165,730.6314390435643
0.114,8.96031990331136,730.8704093436361
0.115,8.966429173549118,731.1094474002031
0.116,8.97254252398858,731.3485532215236
0.117,8.978659957237442,731.5877268158471
0.118,8.984781475904857,731.8269681914085
0.119,8.9909070826015,732.0662773564317
0.12,8.997605546685888,732.3288010802269
0.121,9.003739717160883,732.5682524556347
0.122,9.009877983748979,732.8077716459628
0.123,9.016020349066993,733.0473586593863
0.124,9.02216681573327,733.2870135040674
0.125,9.028317386367668,733.5267361881572
0.126,9.034472063591542,733.7665267197938
0.127,9.041202372665616,734.0295856250035
0.128,9.047365652583636,734.2695184912095
0.129,9.053533047208107,734.5095192301579
0.13,9.059704559166576,734.7495878499377
0.131,9.065880191088098,734.9897243586262
0.132,9.072059945603245,735.2299287642884
0.133,9.078243825344098,735.4702010749769
0.134,9.085006124554063,735.7337956817024
0.135,9.09119864606449,735.9742104498921
0.136,9.097395300950812,736.214693148037
0.137,9.103596091851314,736.4552437841402
0.138,9.109801021405797,736.6958623661918
0.139,9.116010092255584,736.9365489021702
0.14,9.122223307043502,737.1773034000412
0.141,9.128440668413912,737.418125867758
0.142,9.135239646040274,737.6823322837474
0.143,9.141465693960445,737.9232973476536
0.144,9.147695896651316,738.1643304060277
0.145,9.153930256763468,738.4054314667734
0.146,9.160168776948991,738.6466005377805
0.147,9.166411459861514,738.8878376269269
0.148,9.172658308156166,739.129142742078
0.149,9.179489588694317,739.393885958756
0.15,9.185745162957609,739.6353337903042
0.151,9.192004910824682,739.876849672208
0.152,9.19826883495692,740.1184336122816
0.153,9.204536938017222,740.3600856183266
0.154,9.210809222670056,740.6018056981334
0.155,9.217085691581374,740.8435938594781
0.156,9.223949422068262,741.1088743835362
0.157,9.230234656528234,741.350805380191
0.158,9.236524083501857,741.5928044824592
0.159,9.24281770566133,741.8348716980655
0.16,9.249115525680457,742.0770070347232
0.161,9.255417546234497,742.3192105001312
0.162,9.26172377000028,742.5614821019773
0.163,9.268034199656155,742.8038218479348
0.164,9.274935135497755,743.0697159955173
0.165,9.281254376060028,743.3121987108362
0.166,9.287577830805933,743.5547495940255
0.167,9.293905502420097,743.7973686527073
0.168,9.300237393588695,744.0400558944908
0.169,9.306573506999435,744.282811326972
0.17,9.312913845341555,744.5256349577346
0.171,9.31984754797544,744.7920674826693
0.172,9.326196737150656,745.0350341988922
0.173,9.33255015958453,745.2780691368744
0.174,9.338907817972599,745.5211723041458
0.175,9.34526971501195,745.7643437082249
0.176,9.351635853401207,746.0075833566162
0.177,9.358006235840532,746.2508912568111
0.178,9.36438086503164,746.4942674162891
0.179,9.371352136113243,746.7613147729544
0.18,9.377735661891965,747.0048341486956
0.181,9.384123442788354,747.2484218068732
0.182,9.39051548151044,747.4920777549125
0.183,9.396911780767791,747.7358020002257
0.184,9.403312343271528,747.9795945502117
0.185,9.409717171734298,748.2234554122556
0.186,9.416721529246871,748.4910421957724
0.187,9.423135294572837,748.7350463873025
0.188,9.42955333425769,748.979118913758
0.189,9.435975651020437,749.2232597824709
0.19,9.442402247581613,749.4674690007595
0.191,9.448833126663361,749.7117465759303
0.192,9.455268290989313,749.9560925152749
0.193,9.461707743284682,750.2005068260723
0.194,9.468750035537107,750.4687096258835
0.195,9.475198470849449,750.7132673936499
0.196,9.481651202569882,750.9578935554036
0.197,9.488108233430005,751.2025881183714
0.198,9.494569566162923,751.4473510897623
0.199,9.501035203503315,751.6921824767741
0.2,9.507505148187414,751.9370822865917
0.201,9.514580849322744,752.205825541808
0.202,9.52105981765042,752.4508689188747
0.203,9.52754310179465,752.6959807409886
0.204,9.534030704498052,752.9411610152794
0.205,9.540522628504794,753.1864097488617
0.206,9.547018876560603,753.4317269488379
0.207,9.553519451412773,753.677112622296
0.208,9.560024355810151,753.9225667763109
0.209,9.56713836119736,754.1919272082038
0.21,9.573652335793891,754.4375250535593
0.211,9.58017064844758,754.6831914013753
0.212,9.586693301913677,754.9289262586713
0.213,9.593220298948996,755.1747296324522
0.214,9.599751642311922,755.4206015297098
0.215,9.606287334762397,755.6665419574218
0.216,9.612827379061933,755.912550922552
0.217,9.619979886945679,756.1825291393878
0.218,9.626529048215064,756.428681918112
0.219,9.63308256988468,756.6749032558163
0.22,9.639640454722459,756.9211931594086
0.221,9.6462027054979,757.1675516357832
0.222,9.652769324982058,757.413978691819
0.223,9.65934031594761,757.6604743343836
0.224,9.6665267325123,757.9309945415181
0.225,9.673106881616677,758.1776341033236
0.226,9.679691410788072,758.4243422729154
0.227,9.686280322805553,758.6711190571026
0.228,9.692873620449808,758.917964462682
0.229,9.699471306503039,759.1648784964334
0.23,9.706073383749057,759.4118611651245
0.231,9.712679854973242,759.6589124755086
0.232,9.719905148522477,759.9300515898324
0.233,9.726520825061744,760.1772469382029
0.234,9.733140904204303,760.4245109491761
0.235,9.73976538874197,760.671843629447
0.236,9.74639428146816,760.9192449856965
0.237,9.75302758517787,761.1667150245925
