TimeMS,Acc,qDot
32.681,4.730192993631891,0.39155051026166665
32.682,4.72750740609326,0.39133444716255794
32.683,4.726241112563011,0.3911772254860362
32.684,4.724975327764743,0.39102008802110744
32.685,4.7237100514259724,0.39086303471139555
32.686,4.7224452832744,0.39070606550056974
32.687,4.721181023037908,0.3905491803323444
32.688,4.7185015223173705,0.39033382529245114
32.689,4.717239034782011,0.39017717854062955
32.69,4.715977053890323,0.3900206155999508
32.691,4.7147155793712425,0.38986413641436896
32.692,4.713454610953886,0.38970774092788263
32.693,4.712194148367551,0.3895514290845356
32.694,4.709520713730836,0.3893367790093185
32.695,4.708262017633098,0.38918070454796705
32.696,4.707003826100946,0.38902471349956325
32.697,4.705746138864727,0.38886880580838895
32.698,4.7044889556549645,0.3887129814187701
32.699,4.703232276202363,0.3885572402750776
32.7,4.700564887006446,0.38834329208657575
32.701,4.699309967857745,0.38818778729599795
32.702,4.698055551206711,0.38803236552241277
32.703,4.696801636785089,0.3878770267104273
32.704,4.6955482243248055,0.38772177080469306
32.705,4.694295313557962,0.3875665977499058
32.706,4.691633949250579,0.3873533483866314
32.707,4.69038279263063,0.3871984106615708
32.708,4.689132136450536,0.38704355555977316
32.709,4.68788198044343,0.3868887830261688
32.71,4.686632324342633,0.38673409300573247
32.711,4.685383167881636,0.38657948544348275
32.712,4.682727808000796,0.3863669318603169
32.713,4.681480399557228,0.38621255860986364
32.714,4.6802334895057465,0.3860582675911546
32.715,4.678987077580876,0.38590405874944145
32.716,4.677741163517314,0.38574993203001984
32.717,4.676495747049933,0.38559588737822875
32.718,4.6738463712234335,0.3853840265463189
32.719,4.672602696671405,0.38523021519381745
32.72,4.6713595184736905,0.3850764856837383
32.721,4.670116836366187,0.3849228379616523
32.722,4.668874650084968,0.3847692719731733
32.723,4.667632959366282,0.384615787663959
32.724,4.664989547311224,0.38440461657061553
32.725,4.663749592433054,0.38425136455357406
32.726,4.662510131881353,0.38409819399181466
32.727,4.66127116539339,0.3839451048312254
32.728,4.660032692706604,0.38379209701773687
32.729,4.658794713558609,0.38363917049732316
32.73,4.656157245080926,0.38342868614591835
32.731,4.654920995725703,0.38327599091591574
32.732,4.653685238678986,0.38312337675622365
32.733,4.652449973679401,0.3829708436130447
32.734,4.651215200465745,0.38281839143262414
