TimeMS,Acc,qDot
0.0,8.281048306174878,-0.3654077677251887
0.001,8.28460806414044,703.8253185436463
0.002,8.287645385238818,703.9453603913336
0.003,8.29068378050287,704.0654176960833
0.004,8.293723250283083,704.1854904569806
0.005,8.296763794930044,704.3055786731089
0.006,8.300330104582471,704.4479478728204
0.007,8.303372985667808,704.5680699409064
0.008,8.306416942732863,704.6882074613469
0.009,8.309461976128569,704.8083604332154
0.01,8.312508086206007,704.9285288555855
0.011,8.31555527331633,705.0487127275275
0.012,8.319129415962005,705.1912010694301
0.013,8.322178944234242,705.3114187821308
0.014,8.325229550654141,705.4316519414864
0.015,8.328281235573211,705.5519005465576
0.016,8.331333999343105,705.6721645964047
0.017,8.334914718305017,705.8147528200433
0.018,8.337969827201118,705.93505070115
0.019,8.341026016064323,706.055364024081
0.02,8.344083285246644,706.1756927878866
0.021,8.347141635100204,706.296036991617
0.022,8.350201065977176,706.4163966343175
0.023,8.353789647362557,706.5591039717433
0.024,8.356851428103532,706.6794974341933
0.025,8.359914290986028,706.7999063326208
0.026,8.36297823636263,706.9203306660642
0.027,8.366043264586024,707.0407704335593
0.028,8.369109376008984,707.161225634141
0.029,8.37270583586838,707.3040520691688
0.03,8.37577430190089,707.424541077819
0.031,8.378843852252853,707.5450455165202
0.032,8.38191448727744,707.665565384298
0.033,8.3849862073279,707.7861006801753
0.034,8.388589281683833,707.9290269591226
0.035,8.391663360326593,708.0495960531641
0.036,8.394738525116658,708.1701805722367
0.037,8.397814776407674,708.290780515355
0.038,8.400892114553342,708.4113958815292
0.039,8.40397053990749,708.5320266697703
0.04,8.40758152230914,708.6750720153273
0.041,8.410662311015406,708.7957365897371
0.042,8.413744188053405,708.9164165831039
0.043,8.416827153777355,709.037111994429
0.044,8.41991120854152,709.1578228227098
0.045,8.422996352700311,709.2785490669439
0.046,8.426615259275263,709.4217134615093
0.047,8.429702771553753,709.5424734797441
0.048,8.43279137435193,709.6632489107812
0.049,8.43588106802457,709.7840397536075
0.05,8.438971852926551,709.9048460072097
0.051,8.442597412361666,710.0481102045125
0.052,8.445690569384585,710.168950221802
0.053,8.448784818763407,710.2898056466796
0.054,8.4518801608534,710.4106764781225
0.055,8.454976596009912,710.5315627151052
0.056,8.458074124588379,710.6524643566007
0.057,8.46170763791024,710.7958475693029
0.058,8.464807543391517,710.9167829619994
0.059,8.467908543423167,711.0377337559808
0.06,8.471010638360992,711.1586999502092
0.061,8.47411382856092,711.2796815436468
0.062,8.477218114378964,711.4006785352527
0.063,8.480859597792326,711.5441807443199
0.064,8.483966265302831,711.6652114744666
0.065,8.487074029561674,711.7862575995115
0.066,8.490182890925269,711.9073191184051
0.067,8.49329284975007,712.0283960300943
0.068,8.496941024570992,712.1719979973197
0.069,8.500053369107995,712.2931086368227
0.07,8.503166812237973,712.4142346658158
0.071,8.506281354317801,712.535376083239
0.072,8.509396995704462,712.6565328880295
0.073,8.512513736754984,712.7777050791204
0.074,8.516169911522846,712.9214260064563
0.075,8.51928904308953,713.0426319123792
0.076,8.522409275453661,713.1638532012555
0.077,8.52553060897269,713.2850898720111
0.078,8.528653044004152,713.4063419235692
0.079,8.531776580905694,713.5276093548517
0.08,8.535440771902573,713.6714492218167
0.081,8.538566704132025,713.7927503547738
0.082,8.541693739366924,713.914066864064
0.083,8.544821877965294,714.0353987485998
