ALT-KM,P-BARS
44.083000000000,2.127000000000
43.790000000000,2.202000000000
43.498000000000,2.279000000000
43.193000000000,2.362000000000
42.873000000000,2.452000000000
42.570000000000,2.540000000000
42.279000000000,2.627000000000
41.999000000000,2.713000000000
41.733000000000,2.797000000000
41.470000000000,2.882000000000
41.185000000000,2.977000000000
40.912000000000,3.070000000000
40.636000000000,3.167000000000
40.413000000000,3.247000000000
40.154000000000,3.342000000000
39.876000000000,3.447000000000
39.643000000000,3.537000000000
39.364000000000,3.647000000000
39.142000000000,3.737000000000
38.876000000000,3.847000000000
38.640000000000,3.948000000000
38.416000000000,4.045000000000
38.173000000000,4.152000000000
37.895000000000,4.278000000000
37.678000000000,4.378000000000
37.424000000000,4.498000000000
37.217000000000,4.598000000000
37.003000000000,4.703000000000
