ALT-KM,RHO-KG-M3
44.405000000000,2.796000000000
44.083000000000,2.888000000000
43.790000000000,2.973000000000
43.498000000000,3.062000000000
43.193000000000,3.163000000000
42.873000000000,3.269000000000
42.570000000000,3.367000000000
42.279000000000,3.467000000000
41.999000000000,3.562000000000
41.733000000000,3.654000000000
41.470000000000,3.749000000000
41.185000000000,3.856000000000
40.912000000000,3.954000000000
40.636000000000,4.063000000000
40.413000000000,4.146000000000
40.154000000000,4.248000000000
39.876000000000,4.361000000000
39.643000000000,4.457000000000
39.364000000000,4.575000000000
39.142000000000,4.669000000000
38.876000000000,4.785000000000
38.640000000000,4.888000000000
38.416000000000,4.988000000000
38.173000000000,5.097000000000
37.895000000000,5.229000000000
37.678000000000,5.330000000000
37.424000000000,5.455000000000
37.217000000000,5.552000000000
37.003000000000,5.655000000000
