ALT-KM,CO2-PC,N2-PC,H2O-PC
51.600000000000,95.400000000000,4.600000000000,0.060000000000
41.700000000000,95.900000000000,3.540000000000,0.519000000000
21.600000000000,96.400000000000,3.410000000000,0.135000000000
