ALT-KM,O2-PPM,AR-PPM,CO-PPM,NE-PPM,SO2-PPM,H2,METHANE,KRYPTON,ETHELYNE,ETHANE,HYDROGEN-SULFIDE,CARBONYL-SULFIDE,PROPANE,NITROUS-OXIDE
51.600000000000,43.600000000000,60.500000000000,32.200000000000,8.000000000000,600.000000000000,200.000000000000,10.000000000000,40.000000000000,20.000000000000,20.000000000000,40.000000000000,40.000000000000,90.000000000000,200.000000000000
41.700000000000,16.000000000000,63.800000000000,30.200000000000,10.600000000000,176.000000000000,70.000000000000,3.000000000000,10.000000000000,7.000000000000,7.000000000000,10.000000000000,10.000000000000,30.000000000000,70.000000000000
21.600000000000,888.000000000000,67.200000000000,19.900000000000,4.310000000000,185.000000000000,10.000000000000,0.600000000000,2.000000000000,1.000000000000,1.000000000000,2.000000000000,2.000000000000,5.000000000000,10.000000000000
